Unnamed: 0,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Year
93103,37,183,14,3801 SPRING FOREST RD.,North Carolina,Wake,Raleigh,2015-09-03,Parts per billion,6.186957,19.3,21,18,Parts per million,0.032,0.06,10,67,Parts per billion,0.428571,1.6,11,,Parts per million,0.2625,0.4,22,5.0,2015
83936,36,81,124,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,2012-05-06,Parts per billion,8.783333,17.7,19,16,Parts per million,0.026542,0.034,7,29,Parts per billion,0.566667,1.9,20,1.0,Parts per million,0.174792,0.201,19,,2012
95761,42,91,13,STATE ARMORY - 1046 BELVOIR RD,Pennsylvania,Montgomery,Norristown,2008-04-18,Parts per billion,23.666667,37.0,7,35,Parts per million,0.04675,0.079,12,109,Parts per billion,4.0625,5.0,8,,Parts per million,0.354167,0.8,6,,2008
78265,27,3,1002,9399 Lima St,Minnesota,Anoka,Blaine,2011-09-13,Parts per billion,2.625,11.0,19,10,Parts per million,0.025208,0.029,9,25,Parts per billion,0.777273,1.8,13,1.0,Parts per million,0.1,0.1,0,1.0,2011
11532,6,13,2,2956-A TREAT BOULEVARD,California,Contra Costa,Concord,2012-05-04,Parts per billion,3.282609,7.6,21,7,Parts per million,0.035417,0.046,11,39,Parts per billion,0.042857,0.2,20,,Parts per million,0.273913,0.3,6,,2012
92049,48,29,622,7145 Gardner Roas,Texas,Bexar,Not in a city,2010-03-17,Parts per billion,7.25,19.0,8,18,Parts per million,0.026792,0.043,11,36,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.116667,0.3,7,,2010
42109,6,85,5,158B JACKSON ST,California,Santa Clara,San Jose,2013-07-11,Parts per billion,8.963636,17.1,10,16,Parts per million,0.022125,0.032,10,27,Parts per billion,0.290476,0.6,11,0.0,Parts per million,0.2125,0.3,12,3.0,2013
23034,6,67,6,"DEL PASO-2701 AVALON DR, SACRAMENTO",California,Sacramento,Arden-Arcade,2005-03-21,Parts per billion,3.130435,7.0,17,7,Parts per million,0.038833,0.044,21,37,Parts per billion,1.043478,3.0,4,4.0,Parts per million,0.204348,0.3,7,,2005
130774,56,21,100,NCore - North Cheyenne Soccer Complex,Wyoming,Laramie,Not in a city,2014-03-05,Parts per billion,6.4625,22.0,6,21,Parts per million,0.040417,0.05,10,46,Parts per billion,0.025,0.2,23,,Parts per million,0.075,0.1,6,1.0,2014
72308,23,5,29,"356 State Street, Portland,  Maine",Maine,Cumberland,Portland,2015-06-15,Parts per billion,3.504167,7.0,21,7,Parts per million,0.025083,0.03,8,28,Parts per billion,1.4375,1.5,2,,Parts per million,0.242792,0.307,16,,2015
99314,41,51,80,SE LAFAYETTE/5824 SE LAFAYETTE,Oregon,Multnomah,Portland,2013-03-25,Parts per billion,11.108333,33.4,6,31,Parts per million,0.028625,0.042,8,36,Parts per billion,1.495833,3.9,11,4.0,Parts per million,0.238667,0.426,6,,2013
24851,6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,2015-10-11,Parts per billion,9.726087,19.5,19,18,Parts per million,0.046917,0.063,9,77,Parts per billion,0.117391,0.4,14,0.0,Parts per million,0.216667,0.3,0,3.0,2015
38583,6,85,5,158B JACKSON ST,California,Santa Clara,San Jose,2015-06-19,Parts per billion,8.940909,18.6,4,17,Parts per million,0.025958,0.04,10,37,Parts per billion,0.166667,0.5,9,0.0,Parts per million,0.2,0.2,0,2.0,2015
20142,6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,2006-10-07,Parts per billion,11.130435,25.0,6,24,Parts per million,0.0255,0.046,10,39,Parts per billion,2.826087,3.0,5,4.0,Parts per million,0.195833,0.3,6,3.0,2006
33515,6,83,4003,"STS POWER PLANT, VANDENBERG AFB",California,Santa Barbara,Vandenberg Air Force Base,2000-08-31,Parts per billion,0.0,0.0,0,0,Parts per million,0.024917,0.03,8,25,Parts per billion,0.128571,0.3,11,,Parts per million,0.0875,0.1,3,1.0,2000
100986,42,3,8,"301 39th St, Pittsburgh, PA 15201 (Lawrenceville)",Pennsylvania,Allegheny,Pittsburgh,2013-06-12,Parts per billion,12.004348,23.2,22,22,Parts per million,0.040292,0.064,10,80,Parts per billion,1.947826,4.4,10,6.0,Parts per million,0.243565,0.39,22,,2013
4201,6,1,10,6701 INTERNATIONAL BLVD,California,Alameda,Oakland,2002-06-05,Parts per billion,26.869565,49.0,8,46,Parts per million,0.010417,0.016,9,14,Parts per billion,3.304348,10.0,10,14.0,Parts per million,0.933333,1.4,9,16.0,2002
84144,45,19,46,390 BULLS ISLAND ROAD (AWENDAW) [Cape Romain],South Carolina,Charleston,Not in a city,2006-10-20,Parts per billion,2.041667,4.0,18,4,Parts per million,0.027917,0.042,9,36,Parts per billion,0.375,2.0,14,3.0,Parts per million,0.1,0.1,0,1.0,2006
80762,29,510,85,"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107",Missouri,St. Louis City,St. Louis,2015-12-16,Parts per billion,10.358333,25.8,3,24,Parts per million,0.018333,0.024,23,22,Parts per billion,1.642857,3.0,17,,Parts per million,0.201208,0.301,9,,2015
62766,36,103,9,57 DIVISION STREET,New York,Suffolk,Holtsville,2005-07-06,Parts per billion,11.25,26.0,5,25,Parts per million,0.026542,0.031,16,26,Parts per billion,2.65,3.0,8,,Parts per million,0.1,0.1,0,1.0,2005
48532,10,3,2004,MLK BLVD AND JUSTISON ST.,Delaware,New Castle,Wilmington,2015-07-14,Parts per billion,6.729167,13.4,8,12,Parts per million,0.035542,0.051,11,47,Parts per billion,0.233333,0.9,20,0.0,Parts per million,0.247,0.319,6,,2015
23765,6,67,2,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",California,Sacramento,Not in a city,2009-02-06,Parts per billion,8.608696,24.0,23,23,Parts per million,0.018042,0.028,10,24,Parts per billion,0.043478,1.0,4,1.0,Parts per million,0.270833,0.4,23,5.0,2009
110723,46,99,8,2001 E 8th St,South Dakota,Minnehaha,Sioux Falls,2015-08-14,Parts per billion,2.1375,3.8,6,3,Parts per million,0.044292,0.058,11,61,Parts per billion,0.127273,0.3,12,0.0,Parts per million,0.2,0.2,0,2.0,2015
42694,8,1,3001,3174 E. 78TH AVE.,Colorado,Adams,Welby,2002-02-16,Parts per billion,35.73913,47.0,10,44,Parts per million,0.005292,0.015,10,13,Parts per billion,10.304348,90.0,10,107.0,Parts per million,1.004167,1.8,1,,2002
129478,51,650,8,"Adjacent to Building 1196, Wythe Landing Loop, NASA-Langley Research Center",Virginia,Hampton City,Hampton,2014-08-20,Parts per billion,1.604167,7.1,21,7,Parts per million,0.032417,0.041,9,38,Parts per billion,0.2375,0.6,23,,Parts per million,0.4,0.4,0,5.0,2014
98463,40,143,1127,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,2011-04-29,Parts per billion,9.220833,33.0,0,31,Parts per million,0.052583,0.062,13,58,Parts per billion,0.885714,1.3,17,,Parts per million,0.304167,0.5,0,6.0,2011
118043,48,141,37,250 Rim Rd,Texas,El Paso,El Paso,2013-05-13,Parts per billion,10.7,46.8,21,43,Parts per million,0.04675,0.062,10,74,Parts per billion,0.35,1.0,21,1.0,Parts per million,0.0625,0.2,21,2.0,2013
73436,23,3,1100,"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",Maine,Aroostook,Presque Isle,2014-06-18,Parts per billion,1.3,3.3,6,3,Parts per million,0.027542,0.036,9,33,Parts per billion,0.0,0.0,2,,Parts per million,0.157895,0.2,6,2.0,2014
84479,48,141,58,5050A Yvette Drive,Texas,El Paso,El Paso,2003-07-19,Parts per billion,12.541667,34.0,0,32,Parts per million,0.035875,0.056,11,47,Parts per billion,0.454545,2.0,9,3.0,Parts per million,0.4,0.6,1,7.0,2003
97871,40,143,1127,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,2013-03-15,Parts per billion,15.159091,36.1,5,34,Parts per million,0.044042,0.058,10,61,Parts per billion,5.082609,21.0,8,30.0,Parts per million,0.333333,0.5,5,6.0,2013
57686,15,3,10,2052 LAUWILIWILI ST,Hawaii,Honolulu,Not in a city,2015-11-09,Parts per billion,3.485714,6.2,17,6,Parts per million,0.030208,0.033,7,31,Parts per billion,0.2875,0.6,17,,Parts per million,0.9,0.9,3,,2015
106807,48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,2008-09-03,Parts per billion,4.875,8.0,6,8,Parts per million,0.015917,0.02,13,17,Parts per billion,0.0,0.0,2,,Parts per million,0.120833,0.2,5,2.0,2008
24162,6,73,1007,"330A 12TH AVE., SAN DIEGO, CA. 92112",California,San Diego,San Diego,2000-02-23,Parts per billion,21.133333,31.0,0,29,Parts per million,0.027208,0.04,21,34,Parts per billion,2.928571,6.6,11,,Parts per million,0.904348,2.2,0,,2000
45459,6,95,4,304 TUOLUMNE ST.,California,Solano,Vallejo,2008-08-01,Parts per billion,9.086957,15.0,6,14,Parts per million,0.016458,0.028,8,24,Parts per billion,0.6,1.0,8,,Parts per million,0.2625,0.3,9,3.0,2008
66485,19,153,30,"1907 CARPENTER, DES MOINES IOWA",Iowa,Polk,Des Moines,2013-09-04,Parts per billion,13.517391,43.6,19,41,Parts per million,0.027125,0.051,10,43,Parts per billion,0.034783,0.1,12,0.0,Parts per million,0.270833,0.4,20,5.0,2013
3028,4,13,9997,4530 N 17TH AVENUE,Arizona,Maricopa,Phoenix,2008-07-28,Parts per billion,12.75,36.0,21,34,Parts per million,0.028708,0.046,10,39,Parts per billion,2.425,3.0,8,,Parts per million,0.516667,0.8,6,,2008
68671,42,11,9,UGI CO MONGANTOWN RD AND PROSPECT ST,Pennsylvania,Berks,Reading,2003-04-19,Parts per billion,12.333333,30.0,23,28,Parts per million,0.0315,0.045,11,38,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.220833,0.3,19,3.0,2003
3954,4,19,1011,"1237 S. BEVERLY , TUCSON",Arizona,Pima,Tucson,2007-03-16,Parts per billion,14.166667,32.0,0,30,Parts per million,0.038417,0.054,10,46,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.366667,0.7,6,,2007
28965,6,37,5005,7201 W. WESTCHESTER PARKWAY,California,Los Angeles,Los Angeles,2014-11-23,Parts per billion,10.586957,36.2,0,34,Parts per million,0.030583,0.042,10,39,Parts per billion,0.083333,0.4,23,,Parts per million,0.375,0.7,1,8.0,2014
37871,6,83,4003,"STS POWER PLANT, VANDENBERG AFB",California,Santa Barbara,Vandenberg Air Force Base,2012-10-12,Parts per billion,0.086957,1.0,11,1,Parts per million,0.037,0.042,6,36,Parts per billion,1.043478,2.0,2,3.0,Parts per million,0.129167,0.2,14,2.0,2012
61956,17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,2014-02-14,Parts per billion,20.916667,47.0,0,44,Parts per million,0.023208,0.03,13,28,Parts per billion,0.291667,2.0,0,3.0,Parts per million,0.495833,0.7,5,8.0,2014
3857,4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2015-12-23,Parts per billion,22.136364,34.0,18,32,Parts per million,0.00675,0.013,10,12,Parts per billion,1.271429,2.0,23,,Parts per million,0.441667,0.7,22,8.0,2015
50576,20,209,21,"1210 N. 10TH ST.,JFK RECREATION CENTER",Kansas,Wyandotte,Kansas City,2005-09-15,Parts per billion,12.5,20.0,8,19,Parts per million,0.015333,0.02,17,17,Parts per billion,2.8625,5.0,2,,Parts per million,0.2,0.3,8,,2005
47664,17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,2006-04-25,Parts per billion,15.75,32.0,1,30,Parts per million,0.020958,0.026,12,22,Parts per billion,2.25,4.0,1,6.0,Parts per million,0.570833,0.7,0,8.0,2006
54567,11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2011-11-02,Parts per billion,26.136364,39.0,10,37,Parts per million,0.011542,0.028,11,24,Parts per billion,1.565217,3.0,7,4.0,Parts per million,0.9,1.0,22,11.0,2011
56430,29,189,4,"Sunset Hills: 4580 South Lindbergh & Gravios, Sunset Hills, MO 63126",Missouri,Saint Louis,Sunset Hills,2005-10-30,Parts per billion,11.0,21.0,2,20,Parts per million,0.029125,0.044,10,37,Parts per billion,2.666667,13.0,15,19.0,Parts per million,0.216667,0.3,2,,2005
5370,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2000-04-18,Parts per billion,6.956522,13.0,0,12,Parts per million,0.03075,0.047,11,40,Parts per billion,1.171429,2.3,20,,Parts per million,0.295652,0.5,5,,2000
67804,42,21,11,MILLER AUTO SHOP 1 MESSENGER ST,Pennsylvania,Cambria,Johnstown,2004-05-28,Parts per billion,8.75,19.0,20,18,Parts per million,0.036875,0.043,2,36,Parts per billion,14.166667,60.0,18,81.0,Parts per million,0.229167,0.6,10,,2004
19594,6,25,5,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,2010-03-14,Parts per billion,8.608696,24.0,21,23,Parts per million,0.0325,0.046,10,39,Parts per billion,1.028571,1.6,17,,Parts per million,0.713043,0.8,3,,2010
77687,42,13,801,2ND AVE & 7TH ST,Pennsylvania,Blair,Altoona,2002-07-06,Parts per billion,4.166667,8.0,5,8,Parts per million,0.025625,0.039,10,33,Parts per billion,2.916667,11.0,8,16.0,Parts per million,0.0,0.0,0,0.0,2002
46031,17,31,8003,1703 STATE ST.,Illinois,Cook,Calumet City (PU RR name Calumet Park (sta.)),2001-05-30,Parts per billion,13.083333,33.0,23,31,Parts per million,0.025083,0.032,12,27,Parts per billion,5.75,13.6,8,,Parts per million,0.654167,1.7,8,,2001
67495,20,209,21,"1210 N. 10TH ST.,JFK RECREATION CENTER",Kansas,Wyandotte,Kansas City,2015-06-29,Parts per billion,9.541667,30.4,21,28,Parts per million,0.029917,0.051,10,47,Parts per billion,1.583333,7.3,10,10.0,Parts per million,0.245833,0.6,23,7.0,2015
4859,4,19,1011,"1237 S. BEVERLY , TUCSON",Arizona,Pima,Tucson,2008-11-23,Parts per billion,16.708333,37.0,20,35,Parts per million,0.019667,0.037,9,31,Parts per billion,1.166667,3.0,11,4.0,Parts per million,0.454167,0.9,0,10.0,2008
69578,22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,2015-06-09,Parts per billion,13.083333,24.7,14,23,Parts per million,0.020417,0.03,8,28,Parts per billion,2.071429,2.7,5,,Parts per million,0.22875,0.43,22,,2015
38081,6,83,4003,"STS POWER PLANT, VANDENBERG AFB",California,Santa Barbara,Vandenberg Air Force Base,2002-10-14,Parts per billion,0.772727,2.0,18,2,Parts per million,0.046875,0.05,9,42,Parts per billion,0.0,0.0,5,,Parts per million,0.2,0.2,0,2.0,2002
51906,16,1,10,"520 S. EAGLE ROAD,  MERIDIAN",Idaho,Ada,Not in a city,2010-03-21,Parts per billion,5.0,22.0,5,21,Parts per million,0.030625,0.038,11,32,Parts per billion,0.0375,0.1,9,0.0,Parts per million,0.108333,0.2,4,,2010
1447,4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,2004-02-02,Parts per billion,25.25,49.0,18,46,Parts per million,0.01325,0.034,10,29,Parts per billion,2.208333,4.0,18,6.0,Parts per million,1.0875,1.6,1,18.0,2004
63388,20,209,21,"1210 N. 10TH ST.,JFK RECREATION CENTER",Kansas,Wyandotte,Kansas City,2008-10-29,Parts per billion,25.083333,47.0,17,44,Parts per million,0.0175,0.029,9,25,Parts per billion,1.8625,3.0,8,,Parts per million,0.8625,1.2,21,14.0,2008
25979,6,73,1,"80 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,2003-10-29,Parts per billion,17.304348,34.0,9,32,Parts per million,0.025625,0.035,9,30,Parts per billion,2.485714,3.6,20,,Parts per million,0.769565,1.5,8,,2003
15397,6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2001-10-28,Parts per billion,16.565217,35.0,0,33,Parts per million,0.018083,0.029,11,25,Parts per billion,2.114286,2.6,8,,Parts per million,0.525,0.8,1,9.0,2001
82005,38,17,1004,4266 40TH AVE NORTH,North Dakota,Cass,Not in a city,2008-01-21,Parts per billion,7.416667,34.0,19,32,Parts per million,0.027208,0.034,8,29,Parts per billion,0.5625,1.4,14,,Parts per million,0.201042,0.525,19,,2008
107442,42,133,8,HILL ST.,Pennsylvania,York,York,2012-10-13,Parts per billion,8.75,17.0,0,16,Parts per million,0.022875,0.03,9,25,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.329167,0.6,7,,2012
103874,42,11,11,1059 Arnold Road,Pennsylvania,Berks,Not in a city,2011-08-21,Parts per billion,4.571429,9.0,0,8,Parts per million,0.034882,0.048,9,41,Parts per billion,1.35,2.3,8,,Parts per million,0.1375,0.2,0,,2011
47926,9,9,27,1JAMES STREET,Connecticut,New Haven,New Haven,2015-08-25,Parts per billion,8.154167,17.4,13,16,Parts per million,0.040583,0.05,10,46,Parts per billion,0.073913,0.2,1,0.0,Parts per million,0.192087,0.292,22,,2015
8041,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2002-03-21,Parts per billion,10.173913,23.0,4,22,Parts per million,0.03025,0.044,11,37,Parts per billion,2.590909,7.0,16,10.0,Parts per million,0.325,0.4,6,5.0,2002
111611,42,133,8,HILL ST.,Pennsylvania,York,York,2013-10-23,Parts per billion,15.958333,25.0,5,24,Parts per million,0.015542,0.025,10,23,Parts per billion,3.041667,5.0,11,7.0,Parts per million,0.0,0.0,0,0.0,2013
53053,9,9,27,1JAMES STREET,Connecticut,New Haven,New Haven,2013-09-07,Parts per billion,15.695652,28.0,12,26,Parts per million,0.03975,0.062,14,58,Parts per billion,2.913043,15.0,11,21.0,Parts per million,0.3375,0.6,3,7.0,2013
102911,80,2,3,"13891 CAJEME, LA MESA",Country Of Mexico,BAJA CALIFORNIA NORTE,Tijuana,2010-07-22,Parts per billion,13.582609,22.1,10,21,Parts per million,0.024,0.032,11,27,Parts per billion,0.582609,1.0,12,1.0,Parts per million,0.873043,1.12,10,,2010
19554,6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,2006-05-11,Parts per billion,6.565217,11.0,7,10,Parts per million,0.052833,0.061,10,54,Parts per billion,1.26087,2.0,10,3.0,Parts per million,0.1875,0.3,10,3.0,2006
81468,42,129,8,DONOHOE ROAD - PENN DOT MAINT DIST BLDG,Pennsylvania,Westmoreland,Greensburg,2006-05-04,Parts per billion,17.333333,27.0,0,25,Parts per million,0.033208,0.052,10,44,Parts per billion,11.458333,24.0,9,34.0,Parts per million,0.458333,0.5,0,6.0,2006
4391,5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2012-02-09,Parts per billion,11.125,18.5,5,17,Parts per million,0.018,0.024,11,20,Parts per billion,1.3375,1.9,17,,Parts per million,0.908333,1.0,7,11.0,2012
31437,6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,2011-11-30,Parts per billion,24.905,40.7,9,38,Parts per million,0.018708,0.037,21,31,Parts per billion,0.7,1.7,8,,Parts per million,0.7625,1.2,0,14.0,2011
64306,18,97,73,"NAVAL AVIONICS CENTER, 6125 E. 16TH ST.",Indiana,Marion,Indianapolis (Remainder),2012-09-15,Parts per billion,13.5125,35.9,21,33,Parts per million,0.019625,0.049,10,42,Parts per billion,0.0,0.0,2,,Parts per million,0.766667,1.3,7,,2012
78044,25,25,42,HARRISON AVE,Massachusetts,Suffolk,Boston,2013-06-08,Parts per billion,10.0,18.0,20,17,Parts per million,0.018667,0.025,10,21,Parts per billion,0.208333,0.3,6,0.0,Parts per million,0.177913,0.26,22,,2013
20031,6,25,5,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,2010-07-01,Parts per billion,8.173913,25.0,5,24,Parts per million,0.045333,0.055,12,47,Parts per billion,0.085714,0.3,20,,Parts per million,0.6,0.6,0,7.0,2010
63828,18,97,73,"NAVAL AVIONICS CENTER, 6125 E. 16TH ST.",Indiana,Marion,Indianapolis (Remainder),2012-04-23,Parts per billion,4.213636,18.5,23,17,Parts per million,0.035875,0.046,11,39,Parts per billion,0.058333,0.4,16,0.0,Parts per million,0.108333,0.2,22,,2012
15255,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2010-11-09,Parts per billion,8.982353,13.2,7,12,Parts per million,0.020786,0.03,13,25,Parts per billion,0.670588,1.1,15,1.0,Parts per million,0.135714,0.2,5,2.0,2010
38548,6,83,1025,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,2008-10-23,Parts per billion,1.695652,4.0,8,4,Parts per million,0.052833,0.057,12,48,Parts per billion,1.173913,2.0,2,3.0,Parts per million,0.378261,0.4,0,,2008
99456,80,2,4,"3 BLKS E BLVD BENITO JUAREZ, ROSARITO",Country Of Mexico,BAJA CALIFORNIA NORTE,Rosarito,2006-12-05,Parts per billion,21.434783,39.0,20,37,Parts per million,0.014833,0.031,9,26,Parts per billion,0.956522,3.0,7,4.0,Parts per million,0.633333,0.9,0,10.0,2006
13360,6,23,1004,717 SOUTH AVENUE,California,Humboldt,Eureka,2009-06-02,Parts per billion,2.083333,6.0,9,6,Parts per million,0.025125,0.028,0,24,Parts per billion,0.0,0.0,2,,Parts per million,0.217391,0.3,6,,2009
86535,36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,2013-11-28,Parts per billion,11.8125,25.2,20,24,Parts per million,0.021792,0.029,8,25,Parts per billion,3.083333,5.8,19,7.0,Parts per million,0.229167,0.3,0,3.0,2013
38234,6,87,3, Center St,California,Santa Cruz,Davenport,2006-08-19,Parts per billion,2.347826,8.0,7,8,Parts per million,0.030542,0.037,11,31,Parts per billion,1.142857,2.0,23,,Parts per million,0.366667,0.4,0,5.0,2006
56481,36,5,83,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,2004-12-15,Parts per billion,24.916667,38.0,23,36,Parts per million,0.00875,0.017,8,14,Parts per billion,13.75,17.6,20,,Parts per million,0.533333,0.7,19,,2004
57239,36,81,124,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,2004-07-07,Parts per billion,24.25,38.0,0,36,Parts per million,0.034833,0.05,20,42,Parts per billion,4.416667,18.0,8,26.0,Parts per million,0.720833,0.9,17,,2004
55777,17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,2010-12-06,Parts per billion,10.5,16.0,7,15,Parts per million,0.018667,0.023,8,19,Parts per billion,0.041667,1.0,13,1.0,Parts per million,0.3625,0.4,9,5.0,2010
58731,15,3,10,2052 LAUWILIWILI ST,Hawaii,Honolulu,Not in a city,2012-07-23,Parts per billion,3.173913,8.0,20,8,Parts per million,0.021542,0.027,9,23,Parts per billion,1.6,1.6,2,,Parts per million,0.1,0.1,0,1.0,2012
35256,6,83,1025,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,2012-12-21,Parts per billion,1.434783,4.0,9,4,Parts per million,0.042375,0.045,14,38,Parts per billion,1.0,1.0,5,,Parts per million,0.269565,0.3,2,,2012
127474,56,21,100,NCore - North Cheyenne Soccer Complex,Wyoming,Laramie,Not in a city,2011-08-08,Parts per billion,1.921739,8.2,23,8,Parts per million,0.044792,0.055,9,47,Parts per billion,0.183333,0.3,2,,Parts per million,0.029913,0.065,23,,2011
9617,6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2008-02-26,Parts per billion,9.782609,23.0,0,22,Parts per million,0.013833,0.027,10,23,Parts per billion,1.0,1.0,2,,Parts per million,0.25,0.4,3,5.0,2008
29482,6,73,1007,"330A 12TH AVE., SAN DIEGO, CA. 92112",California,San Diego,San Diego,2002-08-27,Parts per billion,10.347826,31.0,8,29,Parts per million,0.030042,0.035,10,30,Parts per billion,4.086957,10.0,9,14.0,Parts per million,0.3,0.7,8,,2002
87863,42,133,8,HILL ST.,Pennsylvania,York,York,2002-09-11,Parts per billion,14.375,41.0,5,39,Parts per million,0.030917,0.038,11,32,Parts per billion,1.166667,4.0,5,6.0,Parts per million,0.175,0.4,0,5.0,2002
75721,24,33,30,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,2015-01-23,Parts per billion,17.383333,24.2,9,23,Parts per million,0.009083,0.016,10,15,Parts per billion,0.9125,2.2,17,,Parts per million,0.370833,0.4,0,5.0,2015
61745,20,209,21,"1210 N. 10TH ST.,JFK RECREATION CENTER",Kansas,Wyandotte,Kansas City,2007-11-13,Parts per billion,20.708333,38.0,8,36,Parts per million,0.011333,0.019,10,16,Parts per billion,3.208333,7.0,8,10.0,Parts per million,0.591667,1.9,7,,2007
54162,23,3,1100,"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",Maine,Aroostook,Presque Isle,2006-11-16,Parts per billion,2.736364,5.1,4,5,Parts per million,0.019,0.026,21,22,Parts per billion,0.133333,0.3,5,,Parts per million,0.2,0.2,0,2.0,2006
75922,42,21,11,MILLER AUTO SHOP 1 MESSENGER ST,Pennsylvania,Cambria,Johnstown,2001-07-26,Parts per billion,8.25,21.0,21,20,Parts per million,0.018458,0.031,0,26,Parts per billion,7.2125,18.0,5,,Parts per million,0.408333,0.5,0,6.0,2001
120322,49,35,3006,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,2012-05-05,Parts per billion,3.625,15.0,20,14,Parts per million,0.046208,0.056,8,47,Parts per billion,0.825,2.5,1,3.0,Parts per million,0.179583,0.32,20,,2012
93225,48,29,55,802 Pecan Valley Drive,Texas,Bexar,San Antonio,2009-10-22,Parts per billion,9.666667,27.0,20,25,Parts per million,0.015208,0.025,1,21,Parts per billion,0.0,0.0,2,,Parts per million,0.269565,0.7,23,,2009
78844,37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2007-04-12,Parts per billion,14.125,26.0,5,25,Parts per million,0.034125,0.05,11,42,Parts per billion,3.025,11.8,8,,Parts per million,0.475,0.8,7,,2007
40603,12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,2004-04-11,Parts per billion,4.583333,10.0,17,9,Parts per million,0.035042,0.047,9,40,Parts per billion,0.333333,3.0,16,4.0,Parts per million,0.854167,0.9,0,,2004
43821,6,85,5,158B JACKSON ST,California,Santa Clara,San Jose,2014-08-21,Parts per billion,7.95,13.9,6,12,Parts per million,0.024167,0.037,10,34,Parts per billion,0.216667,0.6,14,,Parts per million,0.2,0.2,0,2.0,2014
48056,22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,2004-08-15,Parts per billion,6.619048,17.0,20,16,Parts per million,0.037958,0.048,9,41,Parts per billion,0.708333,1.0,1,1.0,Parts per million,0.5125,0.6,21,7.0,2004
17028,6,19,8,"3425 N FIRST ST, FRESNO",California,Fresno,Fresno,2011-08-17,Parts per billion,8.347826,20.0,5,19,Parts per million,0.0435,0.064,9,64,Parts per billion,1.652174,2.0,8,3.0,Parts per million,0.186957,0.3,6,,2011
